Specimen_ID	Species	nm_volume	Vaa3D_volume
313861608			945.093080050078
313862022			306.290931113391
313862167	Mouse	3074.544326317512	512.836253022058
313862306			141.878463766296
313862373	Mouse	6741.669841788583	598.616419855661
314642645			142.208846006447
314804042			338.776587966812
314822529			556.481195314449
314831019			642.658848428848
314900022			196.384592125262
318331342			151.250657022615
318733871			75.2115752341311
318808427			276.851491487979
320207387			385.176375315944
320466871			257.362459593577
320654829			95.6515877451507
320668879			526.758471196418
321023397			166.802395304856
321707905			523.931980865731
321708130	Mouse	4330.064060087196	188.047372894881
321906005			66.6585788842
321923685			218.634948309516
322197160			379.871369716269
323452196	Mouse	3878.987015688152	11.2120908928843
323452245			240.383739177149
323475862	Mouse	1675.1219700221664	106.66985627160601
323535089			18.4220078750303
323540736			184.639886590952
323834998			421.08969668550003
323865917			1324.5378198912
324025297			797.069025434162
324025371			99.3389504611774
324257146			101.621960466152
324266189	Mouse	3369.2232226954698	329.294336815294
324466858			773.439485117901
324493977	Mouse	2920.9155497576576	264.610228976291
324521027			182.960097685559
325941643			1602.93600883198
327644217			248.043268682249
327962063	Mouse	1178.4603814390207	180.44641369007599
329550137			173.262963310456
329550277			367.00840787864604
330080937			143.157204924737
333604946	Mouse	2698.1761297455278	35.713918657004704
333785935			206.22542915077202
333785962	Mouse	2416.757929675612	71.348875252459
336676216			150.011969729865
341442651	Mouse	5529.8394491440795	46.0345360846925
348592897			467.29260144399
349621141			393.713011145443
354190013			447.702943030047
354833767			214.074138867678
370351753			438.46350510218696
382982932	Mouse	5406.3953012764005	354.11256337496803
386049446			403.245425875963
386970660			528.1449679997099
395830185			247.264217679445
396608557	Mouse	3568.6595625680475	220.26175627607898
396968721			201.089453841199
397351623			355.842590056427
397353539			238.700046950134
422738880			217.302118811378
464188580			22.325530211177803
464198958			237.466517041093
464212183			224.05547625444
466245544	Mouse	3806.8230150265417	192.364661742607
466632464			1523.46608363711
466664172			71.261690295303
467703703			681.89557204485
467782778			336.57623786753896
468120757			467.892152532816
468193142			340.816026128021
469610831			249.772494538465
469704261			324.899009364393
469753383			108.114603748737
469793303			785.358490692859
469798159			604.65733188716
469801569			686.785564563369
469992918	Mouse	4408.629681077254	198.85642774992198
471077468	Mouse	3925.099373663627	202.45323621544998
471077857	Mouse	3265.422888263583	188.431435171603
471085676			137.934766214532
471087830	Mouse	3402.8915939736466	188.802895018206
471088062			97.9400288134503
471129934			311.824199526866
471141261			85.0107143076389
471143169			1542.83480877452
471410185			344.91744082456705
471758398			484.03797908114996
471767045			58.6881031001034
471786879			319.097066618136
471789504			1906.5804511510698
471800189			16.333969450485803
471819401			114.96835775114401
473011949			551.075975810502
473020156			312.889408581236
473540161	Mouse	3290.556762881131	377.968196009773
473543792	Mouse	4338.768712158461	75.82308049053701
473564515	Mouse	2988.220167713736	134.554469689956
473593847			120.695330505331
473601979			250.16420518669602
473611755			349.002428784272
473943881	Mouse	3650.5533591763756	249.32155631740002
474267418			28.0590203623168
474626527	Mouse	1661.264602070807	60.62122592737251
474660482			375.589937246486
475049291			197.06379600825198
475057898	Mouse	2520.977746799483	449.896122291336
475068599	Mouse	3737.954739369713	279.563857273845
475202388	Mouse	3415.2207090391234	16.1366347043345
475459689			354.769820184225
475515168			824.01102791505
475517090			218.50801157173902
475542743			97.50550895946529
475549284	Mouse	4672.176709024622	434.643558302163
475549334			232.620981786699
475585413	Mouse	2717.491247846532	82.1377761872674
475585451			72.27730471376721
475586130			6.6712859625347996
475622680			62.074854220152396
475622793			325.811130416413
475623964	Mouse	1270.8673821832715	177.23005393226
475625477			71.65696604688041
475744706			700.0051040168449
475888653			111.84016296083401
476048909			156.969853896374
476049169			730.014704147987
476054887			294.306460305714
476086391	Mouse	1079.5377716028247	71.3942074160884
476087653			225.755944144139
476104386			191.81456743496003
476126528			109.606020561889
476131588			221.26345646226503
476135066			486.61013508823197
476216637			147.515364802033
476218657			115.62613460631701
476263004			111.510598503603
476451456			535.952817271717
476455864			202.665686287537
476457450			386.691987515297
476562817			793.7334905075619
476616076			150.192911095705
476686112	Mouse	3629.7464008921306	178.908970409166
476751360			209.60099474547297
476754635			48.168873077647106
476823462			442.742199193481
477127614	Mouse	1757.481248763785	63.0815212774907
477135941			248.18478975982498
477880128	Mouse	1395.8755175855579	464.41676541077993
478058328	Mouse	2208.1331085245174	25.7329996121248
478107198			167.343085623457
478110866	Mouse	1030.459498838008	573.012647232831
478396248			2.47012336432568
478497530			167.34405734002
478499902			174.755651878946
478586295			420.022012301537
478793814			18.2813052259527
478828646			123.169847699
478888052			267.298722803595
478888083			106.44195920182
478892782			79.85254726096521
479010903			255.48332435318298
479013100			460.35419859585505
479179020			241.85675352829398
479220013			122.39426389491501
479225052			629.3652606559
479225080			706.024160095948
479704527			183.410499202888
479721491			887.263076566918
479728896			540.7329308535591
479770916			339.45491551658404
479905853	Mouse	2837.2658191097917	197.07956177598203
480003970			17.4281289738331
480087928			177.786110181412
480114344			308.800517398896
480116737			129.486028151593
480122859			475.381078630808
480124551			280.859796207009
480169178			204.269353132352
480351780			74.2893507594788
480353286			564.966561559711
480640846			152.610605701238
481001895			103.459872220109
481093525	Mouse	2865.072353776629	258.158887490903
481136138	Mouse	5552.034258252037	497.70411686176396
482435718			57.299261116127994
482516216			146.354741766519
482516631			132.695864980058
482516713	Mouse	1647.519963277889	54.521240227161705
482644550			33.0401555632208
482690728			135.548305016292
483020137			198.114835253727
483061182			199.15562905861802
483068687			217.750585745527
483092310			818.252146391958
483101699			125.24408749836
483111429			177.95008501482602
484559000			127.53307544967501
484564503			268.14133392895
484571248			128.97096594715
484635029			40.6402077918697
484679812			482.085756255236
484742372			119.76196074716002
485058595			97.2687366497712
485161419			304.69694353299997
485184849	Mouse	3883.315381173761	456.26735212527495
485466109			148.713559182162
485468180			247.70111474959302
485574721			145.877854356795
485574832			598.831025257178
485835016			57.0730834419841
485835055			814.8200575573469
485836906			78.8358547368691
485837504			568.8596451873169
485838981			911.952606924202
485880739			1012.0883751797699
485905391			250.305313424756
485909730			308.451081279415
485911892			244.499627031837
485912047			163.76814171605102
485931158			457.770586630243
486025194			826.933955343074
486052980			886.748660054966
486110216			240.499645505404
486111903			854.8631825852451
486132712			512.718888052519
486146717			912.065811274026
486239338			484.357591995261
486262299			782.431071773363
486502127			380.654259609466
486560376			301.904655230701
486783119			659.1376420128221
486893033			96.164899177932
486896849	Mouse	8817.933657837959	866.504180135325
487099387	Mouse	1912.8153224388905	87.90368175052309
487176969			229.34797580925
487601493			516.373965185276
487661754	Mouse	3677.5960992685164	927.953076816344
487664663			837.542210455464
487667205			119.65566436316799
488117124			568.166372515366
488386504	Human	4337.309142682827	107.626503908893
488386626	Human	4086.7475601098354	547.046601055828
488418027	Human	4460.977077878065	904.463394681945
488420599			323.722146376505
488501071	Mouse	3273.8018904192418	373.60220377906603
488504814	Mouse	3458.3293332295125	492.224651003076
488674910			212.107153989828
488677994	Mouse	3849.8236427276793	219.724722062916
488679042			305.37818460144797
488680211			413.155237607558
488680917			299.448346612057
488683425			929.731474188479
488687894			227.410310198349
488695444			308.250126801676
488697163			275.342980947889
488698341			669.375397203116
490205998			688.3469369350529
490259231			618.5200775157331
490382353	Mouse	6549.188691838086	487.312980455809
490387590	Mouse	4100.980154312846	170.650878850215
490485142			448.724770432929
490916882			1173.42336149586
497611660			1338.3935602481301
501798889			172.33427575279703
501799874			442.67833399566297
501841672			378.721032505808
501845152			763.1757218346839
501845630			574.351472552183
501847931			1079.40607454732
501850666			297.12344952305
501956013			1386.2176932037698
502267531			113.602009985434
502269786	Mouse	5926.681327281987	261.856030691327
502359001	Mouse	4199.903933202719	321.242591517231
502366405			1008.9664201728999
502367941			921.571894719358
502383543			1321.85633237252
502614426			382.927444486036
502978383			79.86251629461441
502999078			429.756414992277
503286448			658.737901964494
503814817			472.93797187531
503823047			424.45871458109497
506133241			346.996762889472
507101551			789.250197930997
507918877			551.456679565944
508279351	Human	4285.64297931053	1505.2320499428101
508282493	Human	9552.521840567315	4827.155060893951
508298270	Human	16576.774949734692	7924.62268707155
508305938	Human	8496.656476209595	1505.74195817586
508309649	Human	13508.842395795102	6151.897747277751
508378649	Human	3511.5477681579564	855.1750027559
508405843	Human	1996.7956812849811	512.427428189707
508410761	Human	14793.040401469372	1712.51136320762
508417989	Human	13501.465620698471	1911.8777171324398
508421103	Human	2463.797511984752	543.9949045790149
508980706			421.403681985634
509003464			473.994642114047
509515969	Mouse	2766.72075076086	224.015849421231
509617624	Mouse	3007.145195905623	240.603641068059
509881736			568.267176798908
510136749			626.82628034804
510658021			542.40425328953
510715606	Mouse	3589.9641778420378	600.9912916668869
512319604			695.2492444579069
512322162			859.5234696674111
513510227	Mouse	8302.262571212299	1413.13250854802
513531471			24.2876625128369
513800575			148.926663440863
514767977	Mouse	1434.243976707909	387.94827949501
514824979	Mouse	1645.5121783933414	657.7245370960289
515249852			953.754880670887
515315072	Mouse	1547.1297201122684	426.76293987164803
515435668			353.004293602534
515464483			252.776012057601
515524026			437.516178491359
515771244			582.285423274458
515986607			1002.9928425688499
516362762	Mouse	2310.166866946092	345.215633709564
517077548			489.755587117919
517319635			496.15862886913396
517330781			161.07899234676
517343484			323.45438022547296
517345160	Mouse	3414.5191213830767	541.963438210962
517353438			115.44788431504999
517647182			765.664967860039
517673596	Human	13009.645503582742	6415.133751292529
519749342	Mouse	3564.958964250794	1497.1408411826199
519832676	Human	5324.976266713852	2673.36123338992
520454345	Human	9385.344767713075	3178.8378760361898
520631294	Human	10955.672562049836	3561.2570799766704
521409057			446.667452041913
521938313			294.172941710417
522152249			225.489663321031
522301604			606.823652304264
523748610	Mouse	2158.239492106956	120.731959014615
524689239	Mouse	2024.9178642670413	376.00620071165804
524850271			38.595100620747104
525018757	Human	4237.90443736414	857.418151141335
525133308	Human	3856.2118896239294	490.427367797021
526531616	Mouse	2747.3233244134053	42.1509808614691
526573598			807.49210475989
526643573			512.467910664197
526668864			23.875920746262103
526714733	Human	5406.365626176695	2235.82240445491
526725807	Human	4819.206980739895	2277.7238492696
526727406	Human	6836.411853261501	3554.60531499024
526734407	Human	10702.58235543408	4385.239341582071
526785799	Human	4780.435898353057	1262.7987669161998
526800653	Human	14439.909909673284	6387.544544931321
526950199			108.50714565795299
527095729	Mouse	3434.3671219899907	98.3074755014962
527116037			1209.5764502169302
527826878			420.08943070632205
527869035	Mouse	2007.8501968409478	396.576137388648
527891102	Human	5416.488995482663	1425.6786297402698
527941296	Human	9517.903612662249	2349.2789237594
527942865	Human	7324.4656032112025	3602.7334653356797
527952884	Human	2222.127063469954	924.634884796079
528015670	Human	3467.4819595875597	699.428316659909
528022041	Human	12111.044713809995	3677.3137824570294
528038990	Human	10323.322086510085	2897.9607343170696
528042185	Human	5414.534443231707	1148.28317476122
528602977	Human	4281.965033892313	1673.450894414
528614014	Human	12093.270674916059	4032.19887070084
528623840	Human	4704.086616121056	826.537191419944
528636794	Human	7107.722593766744	1404.07900242198
528638057	Human	22979.814381507134	4362.86407586474
528687520	Human	9877.010790912873	273.870722177152
528706755			1285.53437076225
529807751	Human	5534.297948263755	932.317257855766
529845713	Human	9374.553815795594	1992.4834055539102
529863215	Human	8273.97702448256	5968.433592800289
529878215	Human	4611.912975784641	2355.7650594674
529889679	Human	4273.122673137365	1738.4435250482502
529898751	Human	8262.554767645624	3450.2937967235
530062215	Human	18702.857806363358	8482.06140089246
530081951	Human	1824.3230564884823	167.851906876695
530731648	Mouse	10668.721621105782	440.71662846834505
530737765	Mouse	3417.700938650117	790.996803427755
531517732	Human	7945.344104656368	2383.6748013119395
531517778	Human	15178.101251876953	7091.88707376923
531520401	Human	13160.735209979819	4154.263073237
531520637	Human	5944.823514473936	1718.8710585459198
531523484	Human	6680.2001419783655	2946.25722041466
531526539	Human	5229.498591738633	386.292866611846
534141324	Mouse	3274.643062963569	506.203946891791
534303031	Mouse	4154.424723467041	398.048293966181
535708196	Mouse	2228.673232895622	653.817361429706
535728342	Mouse	2117.475758588204	147.199537122497
536306115	Mouse	1887.533705788641	365.656105176039
536951541	Mouse	2462.6726870170232	296.079943108368
537204107	Human	6918.757256522175	2840.99055264036
537218493	Human	7536.9309150119425	2343.02952851904
537261100	Human	10344.427246643985	5074.95662284609
537266147	Human	8509.521951383409	2816.4890657893498
537297470	Human	6829.806712210557	3940.48182530585
537313158	Human	9049.621411115335	2595.53743481913
537313600	Human	9330.746773407574	1721.22879827949
539014038	Mouse	2606.323271840961	123.715922538259
539537094	Human	16396.711785516192	9055.85335591654
539542640	Human	14949.711491966516	3584.4529994515
539640410	Human	5534.938091730577	105.264769622724
539653924	Human	6446.598275341945	2705.08035588739
539661667	Human	14365.567881646115	5348.13475275349
541536216	Human	3544.045327072458	839.754965251702
541540569	Human	7123.326125779585	2360.92349897219
541545716	Human	3935.534464493512	1470.61320335526
541563728	Human	6440.797004244428	2489.41526061686
542137330	Human	5031.200820976616	2356.0920700782103
542143598	Human	2473.1009230811856	1099.21140829301
545604343	Human	4390.106275686686	2061.0855302203304
545612828	Human	27087.0107824636	16108.163739313
547262585	Mouse	1971.0798146979366	501.44795387704005
547325858	Mouse	8664.878900973727	502.796923128238
547344442	Mouse	5797.931158659215	854.1416677092059
548408551	Human	7227.482634316184	1485.40878893454
548421866	Human	10227.331169743398	1640.49634409191
548425467	Human	5030.1286634342405	1667.9115637578
548440226	Human	14814.429650712727	3555.7455793645704
548457754	Human	13495.33430043845	394.718222420215
548459652	Human	19819.048008288504	2962.02412344865
548473051	Human	9258.938099420016	1348.78601276352
548494556	Human	8803.957321625872	1604.35022321193
554454458			281.70608825401
554779051	Mouse	2296.091427535889	44.018815391859796
554807924	Mouse	1823.7411668717718	4.3098421853889
555001065	Mouse	10302.296188644648	1356.08571402355
555019563	Mouse	4218.446130381044	138.686990983289
555089724	Mouse	1023.6111474304901	97.40650122921801
555241040	Mouse	3149.566950550533	101.07712537530199
555241875			508.719654495674
555341581			109.563372189243
555345752	Mouse	4040.140197668659	420.504218696127
555697303	Mouse	2429.3043512362037	516.5671200947589
556923554	Mouse	3224.1335505344537	415.874389749494
556968207	Mouse	2798.027326457444	618.7256282353981
557037024			985.7471578395979
557252022			1241.88626668523
557261437	Mouse	1465.4705297532246	223.80901305684898
557864274			58.479181344482605
557874460			116.562054694044
557998843			530.7201778801619
558211203	Human	7352.461481232278	3125.88298343323
559387643			1054.21057412408
560678143			2346.8938276336803
560753350	Mouse	9627.084515368042	973.629854687597
560965993	Mouse	2754.1221684107727	96.9146586572635
560992553	Mouse	2239.331218745527	318.533918386891
561325425	Mouse	2042.6535645914646	288.65373679505404
561432315	Human	3409.192580425756	713.8260473711799
561435279	Human	3047.686636806957	740.722806192659
561465305	Human	2904.5258239420746	696.283724570919
561469082	Human	7546.625958346901	2115.0581929602
561517025	Mouse	5288.426794460502	259.300067394756
561532710	Mouse	2113.2111407070224	624.628250566161
561553133	Mouse	3300.1171382070784	486.37834374995003
561934585	Mouse	3182.6383399717647	926.470029956783
561940338	Mouse	1713.962884228571	269.88381162534
561985849	Mouse	6368.893231611673	366.24223626293997
562003142	Mouse	1661.308372797169	876.189386627937
562381210	Human	8023.658481576271	2971.0378166788105
562541627			978.3361694705279
562632795	Mouse	2931.3644544830167	304.63470349223803
563180078			319.90186709707996
563226105			1608.9276726707699
564346637	Mouse	3327.738046570682	670.785609834204
564349611	Mouse	2265.623488849295	262.162346511767
565120091	Mouse	3406.665339591773	963.188529704693
565209132	Mouse	1700.9659916402911	362.289231098183
565407476	Mouse	862.586080177958	429.37776486373
565415071	Mouse	2626.232382400249	597.718010736613
565417112	Mouse	1685.4708917726362	340.451811311012
565459685	Mouse	2947.638272594065	257.90165891601697
565462089	Mouse	4004.542585428508	702.403309157852
565855793	Mouse	3399.8096308985523	878.339557359769
565863515	Mouse	6022.196077557722	3230.65005298485
565866518	Mouse	2705.585819404665	287.670057941184
565880475	Mouse	1627.505203205208	234.387814820134
565888394	Mouse	3184.109648668747	821.320248530678
566541912	Mouse	2426.5481705062757	104.367383840767
566647353	Mouse	3111.339680449912	427.92801735979
566671538	Mouse	1424.3510222088128	485.03563687924895
566678900	Mouse	1947.306984467733	46.0768783457886
566761793	Mouse	2102.599391992452	292.277279725585
567007144	Mouse	1513.172793706013	348.215062003631
567029686	Mouse	2487.779302960225	336.958001428879
567312865	Mouse	7486.918018041109	1317.07761361283
567320213	Mouse	2874.6038756136686	710.3546868417341
567354967	Mouse	1938.184057085932	157.09610058567
567731428	Human	5781.535051991489	1428.10067474412
567742660	Human	6415.23897421309	424.808293555307
567763632	Human	9909.202054588412	4073.8888619914796
567927838	Mouse	3460.367697340823	445.876603687997
567952169	Mouse	6032.358461747982	129.985840137631
568568071			520.4705809364431
569072334	Mouse	2951.9666473789703	407.18017128187006
569095789	Human	1359.4406400283688	204.11517694513
569100745	Human	6549.934517570303	1920.0928576835897
569107566	Human	2343.800950251054	637.290194204194
569494755	Mouse	2238.5049556523472	372.781037647022
569670455	Mouse	2316.7774412608514	508.71462981257304
569723367	Mouse	3053.2007945081764	629.860792231348
569723405	Mouse	5674.860600345283	533.313935727388
569809287	Mouse	1376.7014433110285	572.298330688364
569810649	Mouse	1513.0279280586317	238.787194983671
569818704	Human	6868.938068548197	3156.1074408107106
569820026	Human	2409.948926866389	1080.0376802726598
569820130	Human	3754.8918350862673	2104.69584412496
569821470	Human	6078.089386788611	2023.2595754828199
569825715	Human	2375.7879794809123	841.237745435209
569844159	Human	3147.658523051341	1653.5939617704198
569849486	Human	4299.626481843579	979.073294732097
569958754	Mouse	3111.3820937420887	309.74919987364495
569965244	Mouse	4763.418043190593	728.1465170784579
569998790	Mouse	4596.136636962596	169.572862738372
570438732	Mouse	1278.3350069123649	308.196686551484
570896413	Mouse	1297.9587949405402	647.380020335601
570896453	Mouse	1200.2294453744887	76.13112029291679
570946690	Mouse	4015.801788126189	1314.88151588483
571306690	Mouse	4722.2262186833805	604.937111504282
571311039	Mouse	3826.29361052182	891.26655266026
571379222	Mouse	4569.276606070091	252.12787737541902
571396942	Mouse	2815.1477420383007	277.544649177289
571427524	Human	4784.8739914765665	762.9048505988541
571429412	Human	4271.056452550421	699.917668666855
571430815	Human	3586.663437790852	915.114938008914
571435969	Human	2583.337880747758	334.929107305593
571450870	Human	6680.116916729935	1535.74858211992
571464200	Human	4197.334653531273	1512.18585152658
571471295	Human	6363.321835733976	1112.76257182555
571483807	Human	7194.219234877475	2717.79012685276
571500474	Human	5421.3913764051695	1542.84936861444
571520182	Human	2147.4560808828105	896.683670643788
571525618	Human	1788.3395089047465	691.050776524376
571527806	Human	4863.998868097952	1571.2861276551998
571624532	Human	9996.764214634746	4499.40552081426
571624971	Human	27535.47440400397	4017.0485647435103
571642127	Human	6387.988014552613	2131.9074791300895
571654895	Human	6816.9814182132495	2185.15797802831
571659461	Human	4965.485760492449	1704.4588002713
571666289	Human	11272.806654501985	3518.1248194896802
571691416	Human	13035.02072703902	5100.3604658992
571700636	Human	6348.96791070495	2028.83524328207
571709783	Human	4171.2406918224515	29.3781490283833
571718621	Human	3092.7041765833465	322.533383285801
571735073	Human	17342.763401108783	3912.66758223367
571867358	Mouse	2627.5379647834875	221.416676292354
572609108	Mouse	4415.532620140888	9.884058715416279
573404307	Mouse	3321.562133067223	446.50081100322
573622646	Mouse	4549.36557135498	750.970272539237
574036994	Mouse	3992.877266260326	1129.57518446628
574038330	Mouse	3222.967899808999	941.1135443366479
574059157	Mouse	3217.862747408029	382.32395961715304
574067499	Mouse	6609.667982178404	142.83791670704701
574377552	Mouse	2836.4598842123114	422.8506251822
574734127	Mouse	2251.0444729821675	703.942955247509
574992320	Mouse	3827.938207001319	142.576273063623
574993444	Mouse	3310.2363619244115	64.43565410523941
575642695	Mouse	7313.503336539833	595.432792483693
575774870	Mouse	2289.033486391345	409.109021042625
576084692	Human	3189.7361401118324	726.74397739754
576095991	Human	4486.052381717171	1030.7558897675501
576107598	Human	5165.118531141772	2183.44450490016
576120017	Human	9316.246305653976	4986.31699669052
576132767	Human	3316.754637266239	1638.3072988869699
577218602	Mouse	3170.6076822305245	296.376911676013
577369606	Mouse	1923.882542416598	124.499006126187
578485753	Mouse	2576.956587723369	177.060512347881
578774163	Mouse	2194.2888105594675	101.62806984031602
578938153			224.699924455252
579626068	Mouse	3273.507183273577	514.88395406068
579662957	Mouse	2428.3010564689507	152.010768229695
580005568			465.900887580345
580007431			671.97200954352
580010290			482.44411581626605
580014328	Mouse	4568.13725767187	922.9089855583079
580145037	Mouse	2831.2192886890252	480.140375369046
580161872	Mouse	2425.079505386471	342.91342418801
580162374	Mouse	3958.5873780482734	827.608490375536
582613001	Mouse	945.6381611019448	366.38907413730203
582644266	Mouse	977.7576509487053	426.094187590541
582917630	Mouse	2391.890674025597	693.243774257126
583104750	Mouse	3080.1302144245815	570.9540534339731
583138230	Mouse	1540.2750340884954	994.6333906737229
583138568	Mouse	1326.1714813918707	191.13883261979
583146274	Mouse	910.5113183645442	358.23632717066596
583434059	Mouse	2902.9758780535485	459.29261683704806
584231995	Mouse	3377.7891371332594	120.91276265926399
584254833	Mouse	3763.517290454236	795.119090351497
584680861			740.3447503531779
584682764			463.039201494127
584872371	Mouse	1615.3187173866336	284.329839386667
585805211	Mouse	2888.371527710123	644.348239138419
585830272	Mouse	1749.1267881855426	367.176308103562
585832440	Mouse	2496.988940451735	548.25386836649
585841870	Mouse	1919.2977372725027	292.828041821357
585925172	Mouse	1121.7462654093545	452.000703742863
585944237	Mouse	1131.9952142149134	579.42350988754
585946742	Mouse	804.1868787491652	384.473999671788
585947309	Mouse	1539.8395737472956	7.02457963793561
585951863	Mouse	1753.3515163683646	308.418558647106
585952606	Mouse	1352.4521238062014	97.53203416835609
586071425	Mouse	1218.3871914382412	587.923319373245
586072188	Mouse	1009.7979374501327	773.209133286084
586072464	Mouse	2161.042697401142	905.884732062933
586072783	Mouse	2045.305416943035	1009.10639494718
586073683	Mouse	2023.6443884869054	537.583681280743
586073850	Mouse	1951.8610051151745	375.25464176118896
586379590	Mouse	5996.8083315485555	690.000487751116
586559181	Mouse	3002.834691190035	263.778219569565
586566174	Mouse	3985.3951875705015	381.674356716041
587045566	Mouse	993.3272772513626	555.819895710138
587710671	Human	7456.130748307093	2414.42999693668
588402092			333.913897409055
588712191			1218.1085939001
589128331			650.7366877934439
589427435			1671.79284350504
589442285			1382.3892979420002
589760138			1969.82505387381
590558808	Mouse	3511.2528788841532	380.60261899469805
591265629	Mouse	2313.768739311679	350.21070390800696
591268268	Mouse	3475.912266596348	69.1441455011549
591278744	Mouse	5013.198914145074	520.481576359006
592952680	Mouse	3177.2405731058643	255.43710005051602
593312584	Mouse	1387.1023350808346	229.294123552241
593321019	Mouse	2664.856953501223	-7.581438026752281e-05
594091004	Mouse	9854.83488062432	377.593249266423
595562635	Human	1604.9096348169007	719.3499627367261
595568262	Human	1337.1838641337415	138.740577645386
595570553	Human	2686.245752161816	1175.2581119516099
595999306	Human	1820.2582896065244	208.48856527905
596020931	Human	6492.747097834413	920.407124782448
596028822	Human	1602.0464572111844	176.790732893325
596036453	Human	2243.3702586845525	391.774375264526
596052605	Human	7725.52594275135	4322.984221386961
596887423	Human	2117.346160594306	729.825519657663
598628992			396.146997048176
599334696			796.7559631765109
601927090	Human	849.7035528940145	225.76339224377497
601958555	Human	14274.425162055031	2371.63208624457
602822298			193.428071537688
603402458			1084.4886261193599
603423462			1683.6119646421
605660220			825.557789560611
607124114			717.228601043125
609435731	Mouse	1978.2858773633523	215.27259439165297
611598198	Human	909.849237645616	97.1908269216818
611610514	Human	5349.423831749767	1397.1677169808802
611623402	Human	5705.183172624635	1120.33984440176
613396614			1613.27174446632
613442532	Human	9190.536007854686	2848.14051316607
613468354	Human	2387.692379952247	771.2017450758791
614197612	Human	4688.442705370595	1887.7279951929002
614230805	Human	9112.012794866809	1989.8257942408102
614635228	Human	5058.101729207299	3501.71801440737
614651270	Human	9032.065368778809	2520.17139182953
614659629	Human	5144.82456060617	2111.6962958107997
614767057	Mouse	3437.4175572853087	254.598241916009
614777438	Mouse	5245.165858034386	107.889782283674
616647103	Human	15158.789548034281	6677.460448333431
623185845	Mouse	6004.160583754784	2028.54044048243
637034000	Human	1713.3133420533445	607.897093981671
637038252	Human	2165.3404930013057	341.18643289989103
643572206	Human	1768.8077212601602	167.961074072605
643575207	Human	5613.427109213091	38.4941656191249
643582610	Human	4020.039848780666	779.5598342397541
